,AbilityAfterAnswer,Correct,ExerciseId,LearningObjectiveId,SubmitDateTime,UserId
6289,943,1,104960,674,2018-04-21 15:41:38.022818,3097
6290,416,0,207038,673,2018-04-21 15:41:38.022839,3006
6291,649,0,235321,674,2018-04-21 15:41:38.022857,3013
6292,265,1,210160,679,2018-04-21 15:41:38.022873,3032
6293,876,0,200845,670,2018-04-21 15:41:38.022890,3045
6294,794,1,162358,674,2018-04-21 15:41:38.022907,3067
6295,381,0,280169,673,2018-04-21 15:41:38.022923,3002
6296,695,0,247021,671,2018-04-21 15:41:38.022939,3016
6297,405,1,122102,674,2018-04-21 15:41:38.022956,3044
6298,816,0,203069,678,2018-04-21 15:41:38.022972,3075
6299,812,1,186332,676,2018-04-21 15:41:38.022993,3068
6300,425,0,112660,673,2018-04-21 15:41:38.023011,3065
6301,165,0,281872,678,2018-04-21 15:41:38.023028,3093
6302,168,1,256143,673,2018-04-21 15:41:38.023044,3086
6303,776,0,285057,671,2018-04-21 15:41:38.023066,3082
6304,695,0,281692,678,2018-04-21 15:41:38.023084,3046
6305,570,1,115472,676,2018-04-21 15:41:38.023105,3035
6306,351,1,233190,676,2018-04-21 15:41:38.023124,3051
6307,781,1,257619,676,2018-04-21 15:41:38.023140,3043
6308,805,0,170432,674,2018-04-21 15:41:38.023157,3092
6309,694,0,293811,677,2018-04-21 15:41:38.023173,3068
6310,360,1,291321,671,2018-04-21 15:41:38.023190,3081
6311,825,1,135108,679,2018-04-21 15:41:38.023206,3088
6312,999,1,117739,675,2018-04-21 15:41:38.023227,3082
6313,453,0,249672,680,2018-04-21 15:41:38.023246,3056
6314,884,0,189851,672,2018-04-21 15:41:38.023263,3012
6315,564,0,235612,671,2018-04-21 15:41:38.023280,3055
6316,956,0,274291,678,2018-04-21 15:41:38.023296,3094
6317,598,1,154498,677,2018-04-21 15:41:38.023313,3098
6318,114,1,240627,678,2018-04-21 15:41:38.023329,3027
6319,920,1,194704,672,2018-04-21 15:41:38.023346,3048
6320,446,1,228094,676,2018-04-21 15:41:38.023362,3087
6321,923,1,292320,672,2018-04-21 15:41:38.023379,3053
6322,432,0,153884,675,2018-04-21 15:41:38.023400,3092
6323,636,0,141603,676,2018-04-21 15:41:38.023418,3064
6324,478,1,202729,677,2018-04-21 15:41:38.023436,3038
6325,491,0,196850,680,2018-04-21 15:41:38.023456,3035
6326,807,1,157472,675,2018-04-21 15:41:38.023474,3012
6327,572,0,193009,676,2018-04-21 15:41:38.023491,3064
6328,743,0,131965,672,2018-04-21 15:41:38.023507,3058
6329,140,0,128730,674,2018-04-21 15:41:38.023523,3043
6330,803,1,269538,679,2018-04-21 15:41:38.023540,3071
6331,884,1,145320,675,2018-04-21 15:41:38.023556,3091
6332,131,0,207550,672,2018-04-21 15:41:38.023572,3061
6333,206,0,213730,673,2018-04-21 15:41:38.023589,3049
6334,191,0,213971,676,2018-04-21 15:41:38.023605,3030
6335,556,1,108756,676,2018-04-21 15:41:38.023621,3048
6336,173,1,155992,672,2018-04-21 15:41:38.023638,3022
6337,862,1,281228,672,2018-04-21 15:41:38.023661,3027
6338,258,1,274250,673,2018-04-21 15:41:38.023683,3022
6339,874,0,132869,676,2018-04-21 15:41:38.023702,3083
6340,745,1,137542,679,2018-04-21 15:41:38.023719,3044
6341,477,0,172163,677,2018-04-21 15:41:38.023735,3012
6342,577,1,193355,679,2018-04-21 15:41:38.023751,3001
6343,793,1,245916,676,2018-04-21 15:41:38.023768,3037
6344,600,0,191223,670,2018-04-21 15:41:38.023784,3081
6345,681,1,231074,670,2018-04-21 15:41:38.023803,3040
6346,622,0,268644,671,2018-04-21 15:41:38.023819,3097
6347,173,0,150771,670,2018-04-21 15:41:38.023835,3014
6348,652,0,137248,677,2018-04-21 15:41:38.023852,3085
6349,402,0,122277,680,2018-04-21 15:41:38.023868,3050
6350,319,0,187785,677,2018-04-21 15:41:38.023884,3020
6351,170,0,131475,674,2018-04-21 15:41:38.023905,3014
6352,767,0,193460,671,2018-04-21 15:41:38.023923,3008
6353,224,0,243216,675,2018-04-21 15:41:38.023941,3063
6354,556,1,111408,676,2018-04-21 15:41:38.023957,3091
6355,517,0,102528,672,2018-04-21 15:41:38.023982,3000
6356,550,1,158133,673,2018-04-21 15:41:38.024001,3039
6357,801,1,274559,677,2018-04-21 15:41:38.024017,3014
6358,559,0,215197,671,2018-04-21 15:41:38.024034,3100
6359,974,1,142756,680,2018-04-21 15:41:38.024057,3052
6360,844,0,256735,672,2018-04-21 15:41:38.024074,3065
6361,734,0,232673,680,2018-04-21 15:41:38.024091,3054
6362,807,1,278178,679,2018-04-21 15:41:38.024108,3048
6363,884,0,131634,676,2018-04-21 15:41:38.024124,3000
6364,690,0,130855,680,2018-04-21 15:41:38.024145,3043
6365,373,0,220563,679,2018-04-21 15:41:38.024164,3000
6366,984,0,222689,678,2018-04-21 15:41:38.024181,3100
6367,366,1,166610,678,2018-04-21 15:41:38.024197,3011
6368,851,0,231443,676,2018-04-21 15:41:38.024213,3072
6369,331,0,272427,678,2018-04-21 15:41:38.024230,3096
6370,967,1,180476,673,2018-04-21 15:41:38.024246,3069
6371,970,0,110481,676,2018-04-21 15:41:38.024262,3058
6372,449,0,241602,678,2018-04-21 15:41:38.024278,3017
6373,896,1,229766,679,2018-04-21 15:41:38.024295,3016
6374,276,1,186814,678,2018-04-21 15:41:38.024311,3082
6375,302,1,245224,670,2018-04-21 15:41:38.024327,3083
6376,474,0,109203,674,2018-04-21 15:41:38.024344,3025
6377,474,1,253402,672,2018-04-21 15:41:38.024364,3060
6378,201,1,109349,671,2018-04-21 15:41:38.024381,3081
6379,882,1,241456,670,2018-04-21 15:41:38.024398,3056
6380,368,1,243517,672,2018-04-21 15:41:38.024416,3042
6381,576,1,125599,679,2018-04-21 15:41:38.024432,3077
6382,222,1,226395,675,2018-04-21 15:41:38.024448,3007
6383,878,1,132808,676,2018-04-21 15:41:38.024465,3028
6384,564,1,165168,680,2018-04-21 15:41:38.024481,3059
6385,335,0,191424,672,2018-04-21 15:41:38.024499,3088
6386,924,1,149218,672,2018-04-21 15:41:38.024515,3021
6387,759,0,253208,671,2018-04-21 15:41:38.024536,3051
6388,517,0,234004,675,2018-04-21 15:41:38.024554,3064
6389,198,0,159786,677,2018-04-21 15:41:38.024571,3021
6390,942,1,190085,675,2018-04-21 15:41:38.024592,3068
6391,506,0,236099,678,2018-04-21 15:41:38.024610,3063
6392,606,1,202846,674,2018-04-21 15:41:38.024627,3096
6393,574,1,176972,680,2018-04-21 15:41:38.024644,3020
6394,954,0,142807,670,2018-04-21 15:41:38.024660,3021
6395,982,0,236085,673,2018-04-21 15:41:38.024676,3064
6396,802,1,135481,680,2018-04-21 15:41:38.024692,3055
6397,415,0,125412,678,2018-04-21 15:41:38.024709,3052
6398,210,0,246383,671,2018-04-21 15:41:38.024726,3099
6399,175,1,108519,680,2018-04-21 15:41:38.024741,3049
6400,742,1,241485,680,2018-04-21 15:41:38.024757,3094
6401,187,0,197027,674,2018-04-21 15:41:38.024774,3043
6402,170,0,147743,675,2018-04-21 15:41:38.024790,3041
6403,282,1,180219,677,2018-04-21 15:41:38.024810,3083
6404,816,0,118217,672,2018-04-21 15:41:38.024828,3077
6405,200,0,204578,675,2018-04-21 15:41:38.024850,3049
6406,656,1,179406,679,2018-04-21 15:41:38.024869,3055
6407,617,0,153809,678,2018-04-21 15:41:38.024886,3059
6408,308,1,198857,670,2018-04-21 15:41:38.024903,3033
6409,626,0,294505,672,2018-04-21 15:41:38.024919,3053
6410,670,1,168974,677,2018-04-21 15:41:38.024936,3075
6411,119,0,175153,676,2018-04-21 15:41:38.024952,3071
6412,311,0,190203,671,2018-04-21 15:41:38.024969,3096
6413,260,1,280580,678,2018-04-21 15:41:38.024985,3099
6414,398,0,221102,676,2018-04-21 15:41:38.025001,3091
6415,523,0,277740,675,2018-04-21 15:41:38.025023,3094
6416,263,1,239658,676,2018-04-21 15:41:38.025045,3092
6417,519,1,128025,680,2018-04-21 15:41:38.025064,3070
6418,352,1,191866,673,2018-04-21 15:41:38.025080,3067
6419,481,1,284905,671,2018-04-21 15:41:38.025096,3084
6420,969,1,296273,674,2018-04-21 15:41:38.025113,3086
6421,904,0,132616,672,2018-04-21 15:41:38.025133,3058
6422,861,1,177641,677,2018-04-21 15:41:38.025152,3062
6423,629,1,140792,671,2018-04-21 15:41:38.025168,3018
6424,554,1,197385,675,2018-04-21 15:41:38.025184,3060
6425,805,1,110949,679,2018-04-21 15:41:38.025200,3023
6426,406,1,281829,678,2018-04-21 15:41:38.025218,3011
6427,646,0,172037,678,2018-04-21 15:41:38.025234,3037
6428,456,0,110815,678,2018-04-21 15:41:38.025250,3011
6429,843,0,156835,675,2018-04-21 15:41:38.025270,3042
6430,970,1,143709,675,2018-04-21 15:41:38.025289,3022
6431,634,0,116636,679,2018-04-21 15:41:38.025306,3014
6432,695,1,212458,673,2018-04-21 15:41:38.025323,3000
6433,376,1,172138,677,2018-04-21 15:41:38.025339,3058
6434,303,1,270423,675,2018-04-21 15:41:38.025356,3002
6435,546,0,249476,678,2018-04-21 15:41:38.025372,3032
6436,461,0,210656,670,2018-04-21 15:41:38.025389,3067
6437,988,1,228801,674,2018-04-21 15:41:38.025406,3042
6438,977,1,276840,677,2018-04-21 15:41:38.025422,3054
6439,202,1,262112,673,2018-04-21 15:41:38.025438,3031
6440,343,1,112821,674,2018-04-21 15:41:38.025455,3004
6441,720,1,276655,675,2018-04-21 15:41:38.025471,3059
6442,520,0,119545,680,2018-04-21 15:41:38.025492,3082
6443,912,0,177348,673,2018-04-21 15:41:38.025510,3096
6444,335,0,294630,679,2018-04-21 15:41:38.025527,3078
6445,703,1,293322,678,2018-04-21 15:41:38.025543,3093
6446,582,1,287727,671,2018-04-21 15:41:38.025559,3058
6447,244,0,267143,673,2018-04-21 15:41:38.025576,3057
6448,340,0,197941,674,2018-04-21 15:41:38.025592,3071
6449,909,1,127755,677,2018-04-21 15:41:38.025608,3015
6450,188,1,165459,680,2018-04-21 15:41:38.025625,3020
6451,101,0,165477,676,2018-04-21 15:41:38.025641,3074
6452,857,0,285985,674,2018-04-21 15:41:38.025657,3027
6453,601,0,288675,671,2018-04-21 15:41:38.025679,3003
6454,813,0,169545,670,2018-04-21 15:41:38.025697,3094
6455,823,0,138422,670,2018-04-21 15:41:38.025722,3092
6456,462,1,252849,672,2018-04-21 15:41:38.025741,3050
6457,209,1,252052,671,2018-04-21 15:41:38.025757,3076
6458,640,1,134029,679,2018-04-21 15:41:38.025774,3009
6459,751,1,172195,680,2018-04-21 15:41:38.025791,3045
6460,880,0,272869,678,2018-04-21 15:41:38.025808,3074
6461,589,1,205834,675,2018-04-21 15:41:38.025824,3036
6462,216,1,251661,676,2018-04-21 15:41:38.025840,3026
6463,776,0,190255,679,2018-04-21 15:41:38.025857,3015
6464,873,1,282362,679,2018-04-21 15:41:38.025874,3031
6465,141,1,131422,675,2018-04-21 15:41:38.025891,3022
6466,196,1,101492,670,2018-04-21 15:41:38.025907,3060
6467,932,1,285846,673,2018-04-21 15:41:38.025923,3031
6468,314,0,294146,670,2018-04-21 15:41:38.025943,3087
6469,467,1,106548,672,2018-04-21 15:41:38.025961,3018
6470,931,1,238506,674,2018-04-21 15:41:38.025978,3073
6471,955,0,205334,674,2018-04-21 15:41:38.026000,3057
6472,556,0,170274,680,2018-04-21 15:41:38.026017,3093
6473,435,0,113901,677,2018-04-21 15:41:38.026034,3092
6474,678,1,124192,678,2018-04-21 15:41:38.026050,3070
6475,303,0,216540,672,2018-04-21 15:41:38.026067,3066
6476,752,1,193175,678,2018-04-21 15:41:38.026083,3099
6477,717,1,273171,674,2018-04-21 15:41:38.026099,3049
6478,935,0,291307,679,2018-04-21 15:41:38.026115,3013
6479,505,1,124551,677,2018-04-21 15:41:38.026131,3006
6480,237,1,262368,679,2018-04-21 15:41:38.026158,3020
6481,572,1,178131,676,2018-04-21 15:41:38.026219,3081
6482,492,0,117887,675,2018-04-21 15:41:38.026258,3061
6483,603,0,169981,674,2018-04-21 15:41:38.026293,3090
6484,310,0,257206,677,2018-04-21 15:41:38.026327,3085
6485,307,0,248887,673,2018-04-21 15:41:38.026347,3096
6486,360,0,123983,675,2018-04-21 15:41:38.026372,3000
6487,887,1,171987,680,2018-04-21 15:41:38.026392,3020
6488,382,1,138862,671,2018-04-21 15:41:38.026410,3043
6489,341,0,210998,675,2018-04-21 15:41:38.026428,3052
6490,628,0,146141,674,2018-04-21 15:41:38.026445,3009
6491,115,0,263012,672,2018-04-21 15:41:38.026463,3100
6492,767,1,298917,678,2018-04-21 15:41:38.026481,3093
6493,851,0,211130,673,2018-04-21 15:41:38.026499,3072
6494,653,0,148002,674,2018-04-21 15:41:38.026522,3009
6495,309,1,131912,679,2018-04-21 15:41:38.026543,3099
6496,731,0,153139,676,2018-04-21 15:41:38.026560,3093
6497,894,0,286389,674,2018-04-21 15:41:38.026578,3093
6498,250,1,160194,676,2018-04-21 15:41:38.026595,3082
6499,998,0,169567,674,2018-04-21 15:41:38.026613,3005
6500,322,0,113599,676,2018-04-21 15:41:38.026631,3020
6501,111,1,188222,675,2018-04-21 15:41:38.026648,3009
6502,113,1,199069,673,2018-04-21 15:41:38.026666,3096
6503,275,0,116624,677,2018-04-21 15:41:38.026684,3032
6504,130,0,107621,673,2018-04-21 15:41:38.026702,3022
6505,737,0,172952,670,2018-04-21 15:41:38.026725,3077
6506,296,1,269324,673,2018-04-21 15:41:38.026752,3006
6507,346,0,226366,672,2018-04-21 15:41:38.026774,3077
6508,867,0,290519,679,2018-04-21 15:41:38.026792,3041
6509,828,0,237448,677,2018-04-21 15:41:38.026809,3000
6510,779,1,123015,670,2018-04-21 15:41:38.026825,3016
6511,954,0,199089,672,2018-04-21 15:41:38.026842,3097
6512,814,1,272467,679,2018-04-21 15:41:38.026859,3000
6513,367,0,298209,677,2018-04-21 15:41:38.026875,3088
6514,407,1,145897,679,2018-04-21 15:41:38.026892,3010
6515,247,1,104037,676,2018-04-21 15:41:38.026908,3068
6516,967,0,279216,673,2018-04-21 15:41:38.026925,3012
6517,365,1,230634,673,2018-04-21 15:41:38.026942,3032
6518,205,1,151503,672,2018-04-21 15:41:38.026959,3029
6519,638,0,297425,677,2018-04-21 15:41:38.026979,3074
6520,753,0,233438,678,2018-04-21 15:41:38.027002,3035
6521,482,1,168780,677,2018-04-21 15:41:38.027021,3006
6522,747,1,191369,675,2018-04-21 15:41:38.027039,3039
6523,440,1,206787,673,2018-04-21 15:41:38.027055,3059
6524,909,0,158219,679,2018-04-21 15:41:38.027071,3020
6525,109,0,138885,676,2018-04-21 15:41:38.027087,3070
6526,831,0,240474,675,2018-04-21 15:41:38.027103,3088
6527,963,1,263518,678,2018-04-21 15:41:38.027126,3040
6528,681,0,258178,672,2018-04-21 15:41:38.027143,3050
6529,269,1,161050,672,2018-04-21 15:41:38.027160,3087
6530,151,0,142794,678,2018-04-21 15:41:38.027177,3035
6531,944,1,237636,680,2018-04-21 15:41:38.027193,3004
6532,651,1,218003,677,2018-04-21 15:41:38.027209,3098
6533,567,1,113173,677,2018-04-21 15:41:38.027230,3067
6534,982,0,260620,671,2018-04-21 15:41:38.027248,3073
6535,295,1,152298,675,2018-04-21 15:41:38.027265,3031
6536,171,0,204823,678,2018-04-21 15:41:38.027281,3026
6537,400,1,241241,670,2018-04-21 15:41:38.027298,3013
6538,565,0,207773,679,2018-04-21 15:41:38.027314,3078
6539,433,0,277402,676,2018-04-21 15:41:38.027330,3024
6540,447,1,245399,670,2018-04-21 15:41:38.027347,3006
6541,769,0,219708,676,2018-04-21 15:41:38.027363,3001
6542,431,0,287081,678,2018-04-21 15:41:38.027379,3001
6543,899,1,171364,675,2018-04-21 15:41:38.027395,3096
6544,974,0,254672,675,2018-04-21 15:41:38.027411,3058
6545,694,1,224431,675,2018-04-21 15:41:38.027428,3062
6546,891,1,268698,676,2018-04-21 15:41:38.027448,3027
6547,491,1,211467,673,2018-04-21 15:41:38.027466,3083
6548,993,0,108650,679,2018-04-21 15:41:38.027483,3066
6549,114,1,157556,671,2018-04-21 15:41:38.027500,3062
6550,780,0,291401,675,2018-04-21 15:41:38.027516,3097
6551,791,1,159554,676,2018-04-21 15:41:38.027533,3058
6552,692,1,265061,677,2018-04-21 15:41:38.027568,3032
6553,269,1,185740,676,2018-04-21 15:41:38.027588,3027
6554,430,0,227842,677,2018-04-21 15:41:38.027605,3089
6555,617,0,196992,674,2018-04-21 15:41:38.027635,3048
6556,593,0,180673,676,2018-04-21 15:41:38.027653,3025
6557,943,1,222577,677,2018-04-21 15:41:38.027669,3086
6558,798,0,292951,680,2018-04-21 15:41:38.027686,3054
6559,319,1,179150,677,2018-04-21 15:41:38.027707,3039
6560,478,0,225636,680,2018-04-21 15:41:38.027725,3006
6561,653,1,187250,677,2018-04-21 15:41:38.027742,3100
6562,422,1,252736,677,2018-04-21 15:41:38.027759,3029
6563,887,1,149639,677,2018-04-21 15:41:38.027776,3084
6564,261,0,180436,680,2018-04-21 15:41:38.027792,3000
6565,142,1,131566,677,2018-04-21 15:41:38.027809,3099
6566,647,1,216849,679,2018-04-21 15:41:38.027826,3050
6567,398,0,112004,678,2018-04-21 15:41:38.027842,3051
6568,188,1,146570,673,2018-04-21 15:41:38.027858,3014
6569,502,1,167151,671,2018-04-21 15:41:38.027875,3089
6570,275,1,253499,679,2018-04-21 15:41:38.027892,3063
6571,304,0,251702,672,2018-04-21 15:41:38.027908,3016
6572,235,1,234304,676,2018-04-21 15:41:38.027929,3031
6573,324,0,285840,673,2018-04-21 15:41:38.027948,3048
6574,533,1,148473,679,2018-04-21 15:41:38.027965,3041
6575,546,1,185644,674,2018-04-21 15:41:38.027982,3078
6576,493,0,110408,670,2018-04-21 15:41:38.027998,3052
6577,214,1,273381,675,2018-04-21 15:41:38.028014,3061
6578,927,1,166520,675,2018-04-21 15:41:38.028031,3087
6579,158,1,127912,672,2018-04-21 15:41:38.028047,3014
6580,607,1,157206,678,2018-04-21 15:41:38.028064,3079
6581,890,1,271668,671,2018-04-21 15:41:38.028080,3075
6582,723,1,189793,674,2018-04-21 15:41:38.028097,3011
6583,538,1,120511,670,2018-04-21 15:41:38.028119,3030
6584,414,0,195373,671,2018-04-21 15:41:38.028141,3095
6585,139,0,153786,671,2018-04-21 15:41:38.028163,3010
6586,479,1,160306,672,2018-04-21 15:41:38.028181,3053
6587,618,0,222957,675,2018-04-21 15:41:38.028199,3089
6588,843,1,139307,673,2018-04-21 15:41:38.028215,3079
6589,260,0,196997,677,2018-04-21 15:41:38.028232,3064
6590,224,1,184379,674,2018-04-21 15:41:38.028248,3085
6591,795,1,131688,670,2018-04-21 15:41:38.028264,3034
6592,554,1,196590,677,2018-04-21 15:41:38.028281,3054
6593,131,0,219665,675,2018-04-21 15:41:38.028297,3024
6594,230,1,149304,671,2018-04-21 15:41:38.028314,3024
6595,588,0,149058,678,2018-04-21 15:41:38.028331,3063
6596,289,0,167299,670,2018-04-21 15:41:38.028347,3095
6597,355,1,136486,676,2018-04-21 15:41:38.028363,3062
6598,552,1,100454,678,2018-04-21 15:41:38.028384,3075
6599,290,0,215594,670,2018-04-21 15:41:38.028402,3059
6600,429,0,292562,670,2018-04-21 15:41:38.028419,3053
6601,357,0,253194,671,2018-04-21 15:41:38.028436,3092
6602,748,1,226493,678,2018-04-21 15:41:38.028452,3011
6603,491,1,229076,670,2018-04-21 15:41:38.028468,3070
6604,399,0,239325,671,2018-04-21 15:41:38.028485,3023
6605,784,1,188829,676,2018-04-21 15:41:38.028506,3028
6606,195,1,282161,677,2018-04-21 15:41:38.028523,3040
6607,615,1,279546,676,2018-04-21 15:41:38.028541,3099
6608,681,0,107684,671,2018-04-21 15:41:38.028557,3042
6609,587,0,120988,675,2018-04-21 15:41:38.028575,3024
6610,934,1,195667,671,2018-04-21 15:41:38.028591,3003
6611,422,1,269778,672,2018-04-21 15:41:38.028612,3027
6612,669,1,111265,675,2018-04-21 15:41:38.028631,3050
6613,970,0,231840,679,2018-04-21 15:41:38.028648,3018
6614,565,0,187511,678,2018-04-21 15:41:38.028665,3033
6615,393,0,120346,671,2018-04-21 15:41:38.028681,3052
6616,283,0,146207,671,2018-04-21 15:41:38.028698,3066
6617,871,0,284020,679,2018-04-21 15:41:38.028719,3085
6618,554,0,223237,680,2018-04-21 15:41:38.028737,3065
6619,330,0,279341,675,2018-04-21 15:41:38.028754,3009
6620,902,1,152116,676,2018-04-21 15:41:38.028770,3085
6621,780,0,155046,676,2018-04-21 15:41:38.028786,3098
6622,986,0,235726,674,2018-04-21 15:41:38.028802,3045
6623,715,0,256835,671,2018-04-21 15:41:38.028819,3033
6624,926,1,227513,674,2018-04-21 15:41:38.028840,3052
6625,944,1,110925,671,2018-04-21 15:41:38.028858,3068
6626,552,1,111216,677,2018-04-21 15:41:38.028874,3062
6627,475,1,149822,678,2018-04-21 15:41:38.028891,3036
6628,688,0,139467,676,2018-04-21 15:41:38.028908,3069
6629,893,0,145447,670,2018-04-21 15:41:38.028924,3007
6630,981,1,200508,678,2018-04-21 15:41:38.028940,3072
6631,679,1,262413,678,2018-04-21 15:41:38.028957,3071
6632,148,0,157808,677,2018-04-21 15:41:38.028973,3006
6633,801,1,137835,671,2018-04-21 15:41:38.028989,3078
6634,486,0,115025,677,2018-04-21 15:41:38.029005,3087
6635,517,1,211427,676,2018-04-21 15:41:38.029021,3023
6636,100,1,233021,670,2018-04-21 15:41:38.029038,3033
6637,856,0,155941,676,2018-04-21 15:41:38.029058,3075
6638,360,0,206882,670,2018-04-21 15:41:38.029077,3080
6639,192,0,197866,678,2018-04-21 15:41:38.029099,3047
6640,533,1,218965,680,2018-04-21 15:41:38.029116,3034
6641,946,0,275844,679,2018-04-21 15:41:38.029133,3067
6642,806,0,178118,675,2018-04-21 15:41:38.029150,3046
6643,362,1,295007,679,2018-04-21 15:41:38.029167,3069
6644,780,0,115440,672,2018-04-21 15:41:38.029183,3041
6645,984,0,271502,678,2018-04-21 15:41:38.029199,3057
6646,386,1,240316,676,2018-04-21 15:41:38.029216,3024
6647,720,1,139647,677,2018-04-21 15:41:38.029233,3000
6648,387,1,123009,678,2018-04-21 15:41:38.029249,3077
6649,419,1,220708,680,2018-04-21 15:41:38.029270,3038
6650,355,1,201357,670,2018-04-21 15:41:38.029293,3066
6651,437,0,241420,678,2018-04-21 15:41:38.029312,3085
6652,767,0,136957,677,2018-04-21 15:41:38.029329,3052
6653,595,0,271761,680,2018-04-21 15:41:38.029345,3030
6654,203,1,224535,671,2018-04-21 15:41:38.029362,3091
6655,989,0,170175,675,2018-04-21 15:41:38.029384,3094
6656,946,1,282596,670,2018-04-21 15:41:38.029402,3051
6657,607,0,175985,671,2018-04-21 15:41:38.029419,3044
6658,156,0,215134,672,2018-04-21 15:41:38.029436,3062
6659,610,0,100384,671,2018-04-21 15:41:38.029452,3069
6660,982,0,170145,670,2018-04-21 15:41:38.029469,3005
6661,467,0,282466,675,2018-04-21 15:41:38.029485,3005
6662,252,1,240729,673,2018-04-21 15:41:38.029502,3086
6663,500,1,240470,673,2018-04-21 15:41:38.029523,3071
6664,472,0,271162,678,2018-04-21 15:41:38.029542,3032
6665,950,0,200866,670,2018-04-21 15:41:38.029559,3027
6666,435,1,268955,675,2018-04-21 15:41:38.029576,3076
6667,482,1,235780,671,2018-04-21 15:41:38.029592,3028
6668,463,1,104484,674,2018-04-21 15:41:38.029608,3092
6669,545,1,219647,673,2018-04-21 15:41:38.029624,3092
6670,109,0,148532,679,2018-04-21 15:41:38.029641,3097
6671,192,0,140249,674,2018-04-21 15:41:38.029658,3061
6672,693,0,147863,675,2018-04-21 15:41:38.029674,3000
6673,180,1,241783,676,2018-04-21 15:41:38.029691,3042
6674,772,1,286844,672,2018-04-21 15:41:38.029707,3003
6675,764,1,262517,673,2018-04-21 15:41:38.029724,3003
6676,221,1,201374,678,2018-04-21 15:41:38.029745,3090
6677,367,0,187553,676,2018-04-21 15:41:38.029763,3002
6678,476,0,180200,678,2018-04-21 15:41:38.029780,3021
6679,482,0,224199,672,2018-04-21 15:41:38.029797,3027
6680,907,1,122351,679,2018-04-21 15:41:38.029813,3019
6681,225,1,241348,671,2018-04-21 15:41:38.029830,3027
6682,136,1,111494,680,2018-04-21 15:41:38.029847,3032
6683,870,0,123724,677,2018-04-21 15:41:38.029867,3003
6684,708,0,148699,672,2018-04-21 15:41:38.029885,3039
6685,718,0,177456,676,2018-04-21 15:41:38.029902,3068
6686,769,1,265981,673,2018-04-21 15:41:38.029919,3030
6687,425,0,130523,677,2018-04-21 15:41:38.029935,3004
6688,333,0,100899,680,2018-04-21 15:41:38.029951,3089
6689,333,0,249987,676,2018-04-21 15:41:38.029972,3070
6690,328,0,236355,680,2018-04-21 15:41:38.029991,3099
6691,656,1,167280,675,2018-04-21 15:41:38.030007,3028
6692,512,0,148759,680,2018-04-21 15:41:38.030023,3037
6693,548,1,249226,672,2018-04-21 15:41:38.030040,3046
6694,973,0,280619,680,2018-04-21 15:41:38.030058,3033
6695,567,0,152627,670,2018-04-21 15:41:38.030080,3059
6696,620,0,189586,672,2018-04-21 15:41:38.030098,3038
6697,751,0,203077,673,2018-04-21 15:41:38.030115,3064
6698,284,1,254182,672,2018-04-21 15:41:38.030131,3083
6699,610,0,263077,673,2018-04-21 15:41:38.030148,3002
6700,271,0,213675,673,2018-04-21 15:41:38.030165,3047
6701,729,0,291183,675,2018-04-21 15:41:38.030181,3081
6702,254,1,109266,674,2018-04-21 15:41:38.030202,3002
6703,165,1,206505,679,2018-04-21 15:41:38.030221,3069
6704,593,0,201059,676,2018-04-21 15:41:38.030237,3096
6705,843,0,286614,673,2018-04-21 15:41:38.030258,3040
6706,525,0,236541,672,2018-04-21 15:41:38.030277,3024
6707,298,0,260352,676,2018-04-21 15:41:38.030293,3004
6708,588,0,127872,674,2018-04-21 15:41:38.030309,3073
6709,960,1,112187,678,2018-04-21 15:41:38.030326,3029
6710,105,0,140330,680,2018-04-21 15:41:38.030342,3012
6711,904,1,143232,671,2018-04-21 15:41:38.030358,3004
6712,122,0,214704,672,2018-04-21 15:41:38.030375,3073
6713,376,0,269029,671,2018-04-21 15:41:38.030391,3002
6714,554,1,105609,674,2018-04-21 15:41:38.030407,3044
6715,394,0,133891,673,2018-04-21 15:41:38.030428,3085
6716,797,1,146548,671,2018-04-21 15:41:38.030451,3036
6717,304,0,251837,679,2018-04-21 15:41:38.030469,3066
6718,298,1,231110,670,2018-04-21 15:41:38.030486,3019
6719,664,1,290209,671,2018-04-21 15:41:38.030503,3069
6720,656,0,270722,677,2018-04-21 15:41:38.030519,3060
6721,177,0,236430,675,2018-04-21 15:41:38.030535,3038
6722,968,1,131292,670,2018-04-21 15:41:38.030552,3038
6723,126,1,291524,676,2018-04-21 15:41:38.030568,3001
6724,747,0,270250,672,2018-04-21 15:41:38.030584,3032
6725,467,1,189365,671,2018-04-21 15:41:38.030600,3006
6726,700,0,154361,674,2018-04-21 15:41:38.030616,3014
6727,522,1,121883,675,2018-04-21 15:41:38.030633,3092
6728,199,0,249343,676,2018-04-21 15:41:38.030654,3076
6729,187,0,178145,671,2018-04-21 15:41:38.030673,3094
6730,559,0,212371,673,2018-04-21 15:41:38.030690,3040
6731,639,1,102147,680,2018-04-21 15:41:38.030706,3095
6732,562,0,247524,678,2018-04-21 15:41:38.030722,3037
6733,646,0,197646,676,2018-04-21 15:41:38.030739,3065
6734,985,1,164618,673,2018-04-21 15:41:38.030755,3025
6735,852,1,182830,678,2018-04-21 15:41:38.030771,3026
6736,739,1,174210,675,2018-04-21 15:41:38.030787,3018
6737,630,1,256185,670,2018-04-21 15:41:38.030804,3050
6738,684,0,125754,675,2018-04-21 15:41:38.030821,3050
